id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
universal-dependencies-treebank-slovak,Universal Dependencies Treebank Slovak,-,,http://www.opendefinition.org/licenses/cc-by-sa,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Slovak treebank.",https://github.com/UniversalDependencies/UD_Slovak,FALSE,"Web:https://github.com/UniversalDependencies/UD_Slovak Name:Gajdošová, Katarína; Šimková, Mária; Zeman, Daniel Email:zeman@ufal.mff.cuni.cz",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
apertium-rdf-es-ro,Apertium RDF ES-RO,-,,FALSE,RDF version of the Apertium bilingual dictionary ES-RO. The original dataset (in LMF) comes from http://hdl.handle.net/10230/17122 . The RDF version of the lexica is modelled using lemon (http://lemon-model.net/) and the translation module (http://purl.org/net/translation). More about the Apertium RDF dictionaries at http://linguistic.linkeddata.es/apertium/,absent,FALSE,"Web:absent Name:Universitat Pompeu Fabra. Institut Universitari de Lingüística Aplicada (IULA) ; Prompsit Language Engineering, S.L ; Universitat d'Alacant. Grup Transducens Email:",1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
universal-dependencies-treebank-portuguese-bosque,Universal Dependencies Treebank Portuguese-Bosque,-,,http://www.opendefinition.org/licenses/cc-by-sa,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Portuguese-Bosque treebank.",https://github.com/UniversalDependencies/UD_Portuguese-Bosque,FALSE,"Web:https://github.com/UniversalDependencies/UD_Portuguese-Bosque Name:Freitas, Claudia; Bick, Eckhard; Chalub, Fabricio; Rademaker, Alexandre; Real, Livy; Paiva, Valeria Email:arademaker@gmail.com",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
framester,Framester,-,,http://www.opendefinition.org/licenses/cc-by-sa,"The Framester resource is the main outcome of the framester project (https://w3id.org/framester). All the RDF files are serialized in TURTLE format. The corresponding triples can be also found uploaded on the Framester's SPARQL endpoint available at (https://w3id.org/framester/sparql).
A series of statistics (e.g. number of triples, predicats, classes) are available at (https://w3id.org/framester/stats) of the dataset are available.
The void description of the dataset is available at https://w3id.org/framester/dataset",https://w3id.org/framester,FALSE,Web:https://w3id.org/framester Name:Aldo Gangemi Email:aldo.gangemi@cnr.it,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
universal-dependencies-treebank-finnish-ftb,Universal Dependencies Treebank Finnish-FTB,-,,http://www.opendefinition.org/licenses/cc-by,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Finnish-FTB treebank.",https://github.com/UniversalDependencies/UD_Finnish-FTB,FALSE,"Web:https://github.com/UniversalDependencies/UD_Finnish-FTB Name:Piitulainen, Jussi; Nurmi, Hanna Email:",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
open-bantu-isixhosa-lexicon,Open Bantu isiXhosa Lexicon,-,,http://www.opendefinition.org/licenses/cc-by-sa,"The isiXhosa Lexicon is an RDF dataset that consists of lexical and morphological data and English translations that are linked to WordNet RDF. The data is based on tabular noun and verb data, that was provided by Prof. Sonja Bosch (University of South Africa) and manually compiled by a linguist. The dataset is based on the Bantu Language Model, i.e. an ontology that is mainly based on the OntoLex-Lemon and MMoOn vocabularies.

For more information, please refer to the publication: Sonja Bosch, Thomas Eckart, Bettina Klimek, Dirk Goldhahn and Uwe Quasthoff (2018): Preparation and Usage of Xhosa Lexicographical Data for a Multilingual, Federated Environment at 11th Edition of the Language Resources and Evaluation Conference LREC 2018, Miyazaki (Japan).",https://github.com/MMoOn-Project/OpenBantu/tree/master/xho,FALSE,Web:https://github.com/MMoOn-Project/OpenBantu/tree/master/xho Name:Bettina Klimek Email:klimek@informatik.uni-leipzig.de,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
sentiws,SentimentWortschatz,offline,http://mlode.nlp2rdf.org/sparql,http://creativecommons.org/licenses/by-nc/2.0/,"SentimentWortschatz, or SentiWS for short, is a publicly available German-language resource for sentiment analysis, opinion mining etc. It lists positive and negative polarity bearing words weighted within the interval of [-1; 1] plus their part of speech tag, and if applicable, their inflections. The current version of SentiWS (v1.8b) contains 1,650 positive and 1,818 negative words, which sum up to 15,649 positive and 15,632 negative word forms incl. their inflections, respectively. It not only contains adjectives and adverbs explicitly expressing a sentiment, but also nouns and verbs implicitly containing one.

See: R. Remus, U. Quasthoff & G. Heyer: SentiWS - a Publicly Available German-language Resource for Sentiment Analysis.
In: Proceedings of the 7th International Language Ressources and Evaluation (LREC'10), 2010",http://asv.informatik.uni-leipzig.de/download/sentiws.html,FALSE,"Web:http://asv.informatik.uni-leipzig.de/download/sentiws.html Name:Original Data: R. Remus, U. Quasthoff & G. Heyer, RDF-Conversion by Mohamed Sherif Email:",1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
clld-ewave,CLLD-EWAVE,-,,http://www.opendefinition.org/licenses/cc-by-sa,eWAVE published by the CLLD project,http://ewave-atlas.org,FALSE,Web:http://ewave-atlas.org Name:None Email:None,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
universal-dependencies-treebank-old-church-slavonic,Universal Dependencies Treebank Old_Church_Slavonic,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Old_Church_Slavonic treebank.",https://github.com/UniversalDependencies/UD_Old_Church_Slavonic,FALSE,"Web:https://github.com/UniversalDependencies/UD_Old_Church_Slavonic Name:Haug, Dag Email:",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
clld-phoible,CLLD-PHOIBLE,-,,http://www.opendefinition.org/licenses/cc-by,PHOIBLE Online published by the CLLD project,http://phoible.org,FALSE,Web:http://phoible.org Name: Email:,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
omwn-ell,Greek WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,https://www.apache.org/licenses/LICENSE-2.0,"The Greek wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose.",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
NLW,Neulateinische Wortliste in LiLa,-,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,http://www.opendefinition.org/licenses/cc-by-sa,The Neolatin Wordlist (Neulateinische Wortliste; NLW) is a lexical resource linked to the LiLa Knowledge Base that collects entries from Latin texts written in Europe between 1300 and 1600. The wordlist consists of circa 22000 lemmas. The data published in LiLa were provided by the author Johann Ramminger.,http://lila-erc.eu/data/lexicalResources/NLW/Lexicon,"Name: absent, email: giovannimoretti@gmail.com",Web:http://lila-erc.eu/data/lexicalResources/NLW/Lexicon Name:Marco Passarotti Email:marco.passarotti@unicatt.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
galician-eurowordnet-lemon-lexicon-3-0,Galician EuroWordNet-lemon lexicon (3.0),-,,http://www.opendefinition.org/licenses/cc-by,"This is the Galician EuroWordNet-Lemon lexicon. The lexicon was created from the Spanish Word-Net-LMF lexicon which is part of the Multilingual Central Repository (MCR http://adimen.si.ehu.es/web/MCR). The lexicon conforms to the 'lemon' specification.

Gloss and rgloss relations between synsets are not included. For LexicalEntries and LexicalSenses, original ID's are encoded in dcterms:source and the URIs follow the pattern '../lemma-PoS'. For Synsets and Translations original IDs are used in the URIs (.../ID). Synset rdfs:labels were generated as follows:

INSERT {?synset rdfs:label ?labels } WHERE {SELECT ?synset (GROUP_CONCAT(?label; separator = ' ; ') as ?labels) { ?sense lemon:reference ?synset; rdfs:label ?label . } GROUP BY ?synset }

http://lodserver.iula.upf.edu/id/WordNetLemon/GL/",absent,FALSE,Web:absent Name: Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,1,0,0,1,0.5,0,1,0,1,0.5,2.53
omwn-fas,Persian WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,https://creativecommons.org/publicdomain/zero/1.0/,"The Persian wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose.",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
muninn-world-war-i,Muninn World War I,offline,http://rdf.muninn-project.org/sparql,http://www.opendefinition.org/licenses/cc-by,"The Muninn Project is a multi-disciplinary, multi-national, academic research project investigating millions of records pertaining to the First World War in archives around the world.",rdf.muninn-project.org,FALSE,Web:rdf.muninn-project.org Name:Rob Warren Email:warren@muninn-project.org,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
WordFormationLatin,Word Formation Latin (WFL) in LiLa,-,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,http://www.opendefinition.org/licenses/cc-by-sa,Word Formation Latin is a derivational lexicon for Latin. This dataset is linked to the LiLa Knowledge Base,https://lila-erc.eu/data/lexicalResources/WFL/Lexicon,"Name: absent, email: giovannimoretti@gmail.com",Web:https://lila-erc.eu/data/lexicalResources/WFL/Lexicon Name:Marco Passarotti Email:marco.passarotti@unicatt.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
saldo-rdf,SALDO-RDF,offline,http://demo.spraakdata.gu.se/ltlod/test/,http://www.opendefinition.org/licenses/cc-by,"SALDO, the Swedish Associative Thesaurus, a semantic lexicon in RDF.",absent,FALSE,Web:absent Name:Dana Dannells Email:dana.dannells@svenska.gu.se,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
universal-dependencies-treebank-arabic,Universal Dependencies Treebank Arabic,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Arabic treebank.",https://github.com/UniversalDependencies/UD_Arabic,FALSE,"Web:https://github.com/UniversalDependencies/UD_Arabic Name:Zeman, Daniel; Žabokrtský, Zdeněk; Saleh, Shadi Email:",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
universal-dependencies-treebank-basque,Universal Dependencies Treebank Basque,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Basque treebank.",https://github.com/UniversalDependencies/UD_Basque,FALSE,"Web:https://github.com/UniversalDependencies/UD_Basque Name:Aranzabe, Maria Jesus; Atutxa, Aitziber; Bengoetxea, Kepa; Diaz de Ilarraza, Arantza; Goenaga, Iakes; Gojenola, Koldo; Uria, Larraitz Email:",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
glottolog,Glottolog,-,,http://www.opendefinition.org/licenses/cc-by-sa,"Glottolog provides information about descriptive literature for all the world's languages. It also provides a language classification as well as knowledge bases for names, codes, and locations.
The licence is CC-SA",http://glottolog.org,FALSE,Web:http://glottolog.org Name:Sebastian Nordhoff and Harald Hammarström Email:glottolog@eva.mpg.de,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
universal-dependencies-treebank-dutch,Universal Dependencies Treebank Dutch,-,,http://www.opendefinition.org/licenses/cc-by-sa,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Dutch treebank.",https://github.com/UniversalDependencies/UD_Dutch,FALSE,"Web:https://github.com/UniversalDependencies/UD_Dutch Name:Zeman, Daniel; Žabokrtský, Zdeněk Email:zeman@ufal.mff.cuni.cz",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
saldom-rdf,SALDOM-RDF,offline,http://demo.spraakdata.gu.se/ltlod/test/,http://www.opendefinition.org/licenses/cc-by,"SALDO morphology, a morphological Swedish lexicon in RDF.",absent,FALSE,Web:absent Name:Dana Dannells Email:dana.dannells@svenska.gu.se,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
omwn-arb,Arabic WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,https://creativecommons.org/licenses/by-sa/3.0/,"The Arabic wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose.",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
Querolus,Querolus in LiLa,-,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"The text of Querolus, an anonymous Latin comedy dating back to V century AD, linked to the LiLa Knowledge Base.",http://lila-erc.eu/data/corpora/Querolus/id/citationUnit/QuerolussiveAulularia,"Name: absent, email: giovannimoretti@gmail.com",Web:http://lila-erc.eu/data/corpora/Querolus/id/citationUnit/QuerolussiveAulularia Name:Marco Passarotti Email:marco.passarotti@unicatt.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
omwn-dan,DanNet WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,https://wordnet.princeton.edu/license-and-commercial-use,"The DanNet wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose.",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
linked-hypernyms,linked hypernyms,-,,http://www.opendefinition.org/licenses/cc-by-sa,"This Linked Hypernym dataset attaches entity articles in English, German and Dutch Wikipedia with a DBpedia resource or a DBpedia ontology concept as their type. The types are hypernyms mined from articles' free text using hand-crafted lexicosyntactic patterns.

The dataset contains 2.8 million entity-type assignments, out of which nearly 2.5 million are novel with respect to DBpedia and 2 million w.r.t. Yago 2s and DBpedia.",absent,FALSE,"Web:absent Name:Tomas Kliegr, Milan Dojchinovski Email:http://ner.vse.cz/datasets/linkedhypernyms/contact/",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
copyrighttermbank,CopyrightTermBank,-,,http://www.opendefinition.org/licenses/cc-by,Terminology on copyright and related concepts,absent,FALSE,Web:absent Name:Víctor Rodríguez-Doncel Email:vrodriguez@delicias.dia.fi.upm.es,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
universal-dependencies-treebank-russian-syntagrus,Universal Dependencies Treebank Russian-SynTagRus,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Russian-SynTagRus treebank.",https://github.com/UniversalDependencies/UD_Russian-SynTagRus,FALSE,"Web:https://github.com/UniversalDependencies/UD_Russian-SynTagRus Name:Droganova, Kira; Lyashevskaya, Olga; Zeman, Daniel; Shakurova, Lena; Mustafina, Nina Email:zeman@ufal.mff.cuni.cz",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
gemet-annotated,gemet-annotated,-,,http://www.opendefinition.org/licenses/odc-odbl,Details about how this dataset was built are described in the article: Are SKOS concept schemes ready for multilingual retrieval applications? — Diana Tanase and Epaminondas Kapetanios,absent,FALSE,Web:absent Name:Diana Tanase Email:diana.tanase@my.westminster.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.03
rss-500-nif-ner-corpus,RSS-500 NIF NER CORPUS,-,,http://www.opendefinition.org/licenses/cc-by,"This corpus has been created using a dataset comprising a
list of 1,457 RSS feeds as compiled in (Goldhahn et al. 2012). The list includes all major worldwide newspapers
and a wide range of topics, e.g.,
World
,
U.S.
,
Business
,
Sci-
ence
etc. The RSS list has been compiled using a 76-hour
crawl, which resulted in a corpus of about 11.7 million sen-
tences. A subset of this corpus has been created by ran-
domly selecting 1% of the contained sentences.
Finally, one researcher annotated 500 randomly chosen
sentences manually. These sentences were a subset of
those which contained a natural language representation
of a formal relation, like “. . . , who was born in. . . ” for
dpo:birthPlace
(see (Gerber and Ngomo, 2012)). The
relations had to occur more than 5 times in the 1% corpus.
In case the mentioned entity is not contained in a new URI
has been generated. This corpus has been used for evalua-
tion purposes in (Gerber et al., 2013)",absent,FALSE,Web:absent Name:Ricardo Usbeck Email:ricardo.usbeck@googlemail.com,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
apertium-rdf-eo-ca,Apertium RDF EO-CA,-,,FALSE,RDF version of the Apertium bilingual dictionary EO-CA. The original dataset (in LMF) comes from http://hdl.handle.net/10230/22861 . The RDF version of the lexica is modelled using lemon (http://lemon-model.net/) and the translation module (http://purl.org/net/translation). More about the Apertium RDF dictionaries at http://linguistic.linkeddata.es/apertium/,absent,FALSE,Web:absent Name:Hèctor Alòs i Font ;  Universitat d'Alacant. Grup Transducens ; Universitat Pompeu Fabra. Institut Universitari de Lingüística Aplicada (IULA) Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
universal-dependencies-treebank-greek,Universal Dependencies Treebank Greek,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Greek treebank.",https://github.com/UniversalDependencies/UD_Greek,FALSE,"Web:https://github.com/UniversalDependencies/UD_Greek Name:Prokopidis, Prokopis Email:prokopis@ilsp.gr",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
lemonwiktionary,LemonWiktionary,-,,http://www.opendefinition.org/licenses/cc-by,[Lemon](http://www.lemon-model.net) data extracted from Wiktionary,absent,FALSE,Web:absent Name: Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,1,0,1,1,0.75,1,1,0,1,0.75,3.03
omwn-mcr,Multilingual Central Repository (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,http://compling.hss.ntu.edu.sg/omw/wns/glg/LICENSE,"The Multilingual wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose. The original URL for this project is http://adimen.si.ehu.es/web/MCR/",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
wold,World Loanword Database,-,http://mlode.nlp2rdf.org/sparql,http://www.opendefinition.org/licenses/cc-by,"The World Loanword Database, edited by Martin Haspelmath and Uri Tadmor, is a scientific publication by the Max Planck Digital Library, Munich (2009). 

It provides vocabularies (mini-dictionaries of about 1000-2000 entries) of 41 languages from around the world, with comprehensive information about the loanword status of each word. It allows users to find loanwords, source words and donor languages in each of the 41 languages, but also makes it easy to compare loanwords across languages. 

Each vocabulary was contributed by an expert on the language and its history. An accompanying book is being published by Mouton de Gruyter (Loanwords in the World's Languages: A Comparative Handbook, edited by Martin Haspelmath & Uri Tadmor). 

The World Loanword Database 2009 consists of vocabularies contributed by 41 different authors or author teams. When citing material from the database, please cite the corresponding vocabulary (or vocabularies). 

The database can be accessed by language, by meaning, by author, or by reference. 

The World Loanword Database 2009 is the result of a collaborative project coordinated by Uri Tadmor and Martin Haspelmath between 2004 and 2008, called the Loanword Typology Project (LWT). Most of the contributors took part in workshops at which the procedures for selecting and annotating words were discussed extensively. The list of 1460 meanings on which the vocabularies are based is called the Loanword Typology meaning list, and it is in turn based on the list of the Intercontinental Dictionary Series., LOD",http://wold.livingsources.org/,FALSE,Web:http://wold.livingsources.org/ Name:Hans-Jörg Bibiko Email:bibiko@eva.mpg.de,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
omwn-por,OpenWN-PT WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,https://creativecommons.org/licenses/by-sa/3.0/,"The OpenWN-PT wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose.",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
