id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
opendatacommunities-societal-wellbeing-deprivation-imd-health-rank-la-2010,opendatacommunities-societal-wellbeing-deprivation-imd-health-rank-la-2010,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
twc-logd,TWC: Linking Open Government Data,-,,http://www.opendefinition.org/licenses/cc-zero,"The Tetherless World Constellation (TWC) at Rensselaer Polytechnic Institute (RPI) maintains Linked Open Government Data (LOGD), an RDF version of the datasets published by package:data-gov and other government-related sources.

LOGD replaces the old TWC Data-gov Corpus published in May 2010.",http://logd.tw.rpi.edu,FALSE,"Web:http://logd.tw.rpi.edu Name:Tetherless World Constellation, Rensselaer Polytechnic Institute Email:",1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
opendatacommunities-households-social-lettings-general-needs-lettings-prp-household-composition,opendatacommunities-households-social-lettings-general-needs-lettings-prp-household-composition,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
eumida-linked-data,EUMIDA as Linked Data,-,http://api.talis.com/stores/eumida/services/sparql,http://www.opendefinition.org/licenses/cc-zero,"Data about European Higher Education Institutions, including statistics from 2008 regarding numbers of students, foreign students, PhD students etc. Based on the EUMIDA report.",http://eumida.publicdata.eu/,FALSE,Web:http://eumida.publicdata.eu/ Name:Keith Alexander Email:ckan@keithalexander.co.uk,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
asn-us,ASN:US,-,http://sparql.jesandco.org:8890/sparql,http://www.opendefinition.org/licenses/cc-by,"The [Achievement Standards Network](http://asn.jesandco.org ""Achievement Standards Network"") (ASN) provides open access to machine-readable representations of learning objectives published by education agencies and organizations. This is the ASN:US dataset of ""published"" learning objectives.  The ASN is also used in Australia [(ASN:AU)](http://www.australiancurriculum.edu.au/Technical/Introduction ""ASN:AU"").

The ASN is is funded in part by the [Bill & Melinda Gates Foundation](http://gatesfoundation.org ""Bill & Melinda Gates Foundation"") and was initially funded by the [National Science Foundation](http://www.nsf.gov/ ""National Science Foundation"").",http://asn.jesandco.org,FALSE,Web:http://asn.jesandco.org Name:JES & Co. Email:technicalsupport@jesandco.org,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
cz-sao-check-actions,Inspections of the Supreme Audit Office of the Czech Republic,-,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-zero,Inspections of the Supreme Audit Office of the Czech Republic,http://data.nku.cz/resource/dataset/check-actions,FALSE,Web:http://data.nku.cz/resource/dataset/check-actions Name:Martin Nečaský Email:necasky@opendata.cz,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
opendatacommunities-households-social-lettings-general-needs-lettings-prp-number-bedrooms,opendatacommunities-households-social-lettings-general-needs-lettings-prp-number-bedrooms,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
opendatacommunities-imd-crime-rank-2010,opendatacommunities-imd-crime-rank-2010,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
cz-ares-rzp,Data about Czech business entities from the ARES system - Trade Licensing Register,offline,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-zero,Data about Czech business entities from the ARES system - Trade Licensing Register,http://linked.opendata.cz/resource/dataset/ares/rzp,FALSE,Web:http://linked.opendata.cz/resource/dataset/ares/rzp Name:Jakub Klímek Email:klimek@opendata.cz,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
cz-sao-check-actions-law,List of laws used in inspection reports of SAO,-,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-zero,List of laws used in inspection reports of the Supreme Audit Office of the Czech Republic,http://data.nku.cz/resource/dataset/check-actions-law,FALSE,Web:http://data.nku.cz/resource/dataset/check-actions-law Name:Martin Nečaský Email:necasky@opendata.cz,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
traffic-scotland,Traffic Scotland,-,http://api.talis.com/stores/trafficscotland/services/sparql,http://www.opendefinition.org/licenses/odc-pddl,"Data from http://trafficscotland.org converted to RDF regularly. Currently the data is only the current incidents, but hopefully this should expand.",http://seobook.blog.com,FALSE,Web:http://seobook.blog.com Name:Keith Alexander Email:keithalexander@keithalexander.co.uk,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
rkb-explorer-cordis,Community R&D Information Service (CORDIS) (RKBExplorer),-,http://cordis.rkbexplorer.com/sparql/,FALSE,,http://cordis.rkbexplorer.com,FALSE,Web:http://cordis.rkbexplorer.com Name:Hugh Glaser Email:hg@ecs.soton.ac.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
data-cnr-it,Open Data from the Italian National Research Council,offline,http://data.cnr.it/sparql-proxy/,http://creativecommons.org/licenses/by-nc/2.0/,"data.cnr.it is an initiative of the Italian National Research Council aimed to provide public access to the information of the CNR organization.

Keywords are: transparency, interoperability, open data.

The technologies of the data.cnr.it are based on RDF and follows the paradygm of the Linked Data initiative.


Documentation of the ontology is in OWL-Doc format

The CNR ontology can be queried through the SPARQL Endpoint by selecting http://data.cnr.it/ as graph.",http://data.cnr.it/site/,FALSE,Web:http://data.cnr.it/site/ Name:Consiglio Nazionale delle Ricerche (CNR) Email:data@cnr.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
eurovoc,EuroVoc,Available,http://publications.europa.eu/webapi/rdf/sparql,,,,,,,,,,,,,,,,,,,,,,,,,,,,
business-data-gov-uk,business.data.gov.uk,-,http://services.data.gov.uk/business/sparql,FALSE,"Business-related data from data.gov.uk:

* [Namespace for companies](http://business.data.gov.uk/doc/company); this appears to have entries for all companies registered at Companies House.

Part of package:data-gov-uk.",http://business.data.gov.uk/,FALSE,Web:http://business.data.gov.uk/ Name:Data.gov.uk Team Email:team@data.gov.uk,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
abs-linked-data,Australian Bureau of Statistics (ABS) Linked Data,offline,http://abs.270a.info/sparql,http://www.opendefinition.org/licenses/cc-zero,ABS data and metadata,absent,FALSE,Web:absent Name:Sarven Capadisli Email:info@csarven.ca,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
bis-linked-data,Bank for International Settlements (BIS) Linked Data,offline,http://bis.270a.info/sparql,http://www.opendefinition.org/licenses/cc-zero,BIS data and metadata,absent,FALSE,Web:absent Name:Sarven Capadisli Email:info@csarven.ca,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
opendatascotland-simd-education-rank,opendatascotland-simd-education-rank,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
cz-ctia-sanctions,Sanctions of the Czech Trade Inspection Authority,offline,http://linked.opendata.cz/sparql,FALSE,Basic information about sanctions of the Czech Trade Inspection Authority,http://linked.opendata.cz/resource/dataset/coi.cz/sankce,FALSE,Web:http://linked.opendata.cz/resource/dataset/coi.cz/sankce Name: Email:,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
rechtspraak,Rechtspraak.nl,-,http://eculture2.cs.vu.nl:5020/sparql/,http://www.opendefinition.org/licenses/cc-by,"RDF version of the official case law dataset of the Netherlands Council of the Judiciary (at [http://www.rechtspraak.nl](http://www.rechtspraak.nl)). It contains approximately 145k descriptions of court proceedings, linked to DBPedia and Geonames (places mentioned in cases). It contains all Dutch courts and their locations.

URIs are dereferenceable.

Example: [http://linkeddata.few.vu.nl/rechtspraak/uitspraak/BM4461](http://linkeddata.few.vu.nl/rechtspraak/uitspraak/BM4461)

This dataset was developed within the BEST project at the VU University Amsterdam.",http://www.best-project.nl,FALSE,Web:http://www.best-project.nl Name:Rinke Hoekstra Email:hoekstra@few.vu.nl,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
nomenclator-asturias,Nomenclator Asturias,-,http://purl.org/weso/sparql,http://www.opendefinition.org/licenses/odc-odbl,"This dataset created by the SADEI contains information about the populated places of my area, Asturias in the period 2005-2010, including:

-Codes to identify the type of a populated place: CC/PP/EE (C: code of first level division called “Concejo”, P: code of second level division called Parroquia Rural and EE: code of third level division the real place)

-Name in Spanish and Asturian

-Statistics about: altitude, distance, area, men, women and number of apartments (main and not main)

The dataset has been transformed by WESO Research Group at the University of Oviedo.",http://www.josemalvarez.es/web/2011/11/01/nomenclator-asturias-2010/,FALSE,Web:http://www.josemalvarez.es/web/2011/11/01/nomenclator-asturias-2010/ Name:Jose María Alvarez Rodríguez at WESO (University of Oviedo) Email:josem.alvarez@weso.es,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
cz-czso-job-applicants,Job applicants in regions of Czech Republic,offline,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-zero,Data cube containing statistical data about job applicants in regions of Czech republic according to Czech Statistical Office.,http://data.czso.cz/resource/dataset/job-applicants,FALSE,Web:http://data.czso.cz/resource/dataset/job-applicants Name:Martin Nečaský Email:necasky@opendata.cz,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
cz-czso-social-service-facilities,Social service facilities and nursing in districts of Czech republic,offline,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-zero,Data cube containing statistical data about social service facilities and nursing in a given year and district of Czech republic according to Czech Statistical Office.,http://data.czso.cz/resource/dataset/social-service-facilities,FALSE,Web:http://data.czso.cz/resource/dataset/social-service-facilities Name:Martin Nečaský Email:necasky@opendata.cz,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
cz-fulfillments,Registry of contracts of the Czech Republic - Financial fulfillments,offline,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-by-sa,This dataset contains data from the registry of contracts of the Czech Republic - financial fulfillments,http://linked.opendata.cz/resource/dataset/seznam.gov.cz/rejstriky/plneni,FALSE,Web:http://linked.opendata.cz/resource/dataset/seznam.gov.cz/rejstriky/plneni Name: Email:,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
opendatacommunities-impact-indicators-planning-applications-granted,opendatacommunities-impact-indicators-planning-applications-granted,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
istat-immigration,ISTAT Immigration (LinkedOpenData.it),offline,http://sparql.linkedopendata.it/istat,http://www.opendefinition.org/licenses/cc-by-sa,"Statistical data about immigration in Italy and related topics.
Original data comes from the National Statistical Institute of Italy (ISTAT, dati.istat.it) and has been put in RDF Data Cube format by Linked Open Data Italia association.",http://www.linkedopendata.it/datasets/istat-immigration,FALSE,Web:http://www.linkedopendata.it/datasets/istat-immigration Name:Linkedopendata.it Email:,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
cz-vavai-research-plans,Institutional research plans,offline,http://linked.opendata.cz/sparql,FALSE,Institutional research plans of R&D from http://www.isvav.cz/ .,http://linked.opendata.cz/resource/dataset/vavai/research-plans,FALSE,Web:http://linked.opendata.cz/resource/dataset/vavai/research-plans Name:Petr Škoda Email:skoda@opendata.cz,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
opendatacommunities-housing-market,opendatacommunities-housing-market,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
corporate-body,Corporate Body Named Authority List ,Available,http://publications.europa.eu/webapi/rdf/sparql,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cz-czso-selected-indicators-of-public-health,Selected public health indicators in regions of Czech republic,offline,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-zero,Data cube containing statistical data with selected public health indicators in regions of Czech republic according to Czech Statistical Office.,http://data.czso.cz/resource/dataset/selected-indicators-of-public-health,FALSE,Web:http://data.czso.cz/resource/dataset/selected-indicators-of-public-health Name:Martin Nečaský Email:necasky@opendata.cz,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
opendatacommunities-households-accommodated-per-1000,opendatacommunities-households-accommodated-per-1000,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
opendatacommunities-societal-wellbeing-deprivation-imd-education-rank-la-2010,opendatacommunities-societal-wellbeing-deprivation-imd-education-rank-la-2010,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
cz-contracts,Registry of contracts of the Czech Republic - Contracts,offline,http://linked.opendata.cz/sparql,http://www.opendefinition.org/licenses/cc-by,This dataset contains data from the registry of contracts of the Czech Republic - contracts,http://linked.opendata.cz/resource/dataset/seznam.gov.cz/rejstriky/smlouvy,FALSE,Web:http://linked.opendata.cz/resource/dataset/seznam.gov.cz/rejstriky/smlouvy Name: Email:,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
opendatacommunities-households-2008,opendatacommunities-households-2008,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.24
fu-berlin-cordis,Community Research and Development Information Service (CORDIS),-,http://www4.wiwiss.fu-berlin.de/cordis/sparql,FALSE,The Community Research and Development Information Service (CORDIS) contains information on all EU programmes and projects.,http://www4.wiwiss.fu-berlin.de/cordis/,FALSE,Web:http://www4.wiwiss.fu-berlin.de/cordis/ Name:Anja Jentzsch Email:mail@anjajentzsch.de,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
linked-stockindex,Linked Index,-,,FALSE,Providing information on market indices as Linked Data.,absent,FALSE,Web:absent Name: Email:,1,0,1,0.44,1,1,0.74,0,1,0,1,0.5,0,0,0,1,0.25,0,1,0,1,0.5,1.99
opendatascotland-graph-simd-rank,opendatascotland-graph-simd-rank,-,,FALSE,,absent,FALSE,Web:absent Name:None Email:None,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
